node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
74,664.248592,614.770093,595.126159,549.660489,558.249306,533.539561,557.681571,579.178351,584.913184,596.238993,580.377328,568.500400,486.965863,498.088311,472.439775,471.913038,443.275590,499.176112,520.013765,561.759062,546.187077,465.661386,420.825665,424.916514,397.267279,392.622490,384.772350,419.916161,449.607289,510.596405,472.316605,399.231664,355.105794,327.969146,306.771942,299.518017,319.245088,376.695486,404.660445,488.235237,395.625681,355.374064,292.568812,275.192611,262.732546,246.717032,236.940591,288.257728,360.473901,432.502416,363.093966,269.723184,250.047151,206.730353,188.146861,191.997590,213.705471,292.638886,310.701736,422.116949,332.412164,278.762339,178.177560,143.930603,81.286141,103.749046,149.665183,252.700028,292.440137,381.544785,290.788014,223.907930,152.002659,87.273863,0.000000,70.764975,139.765335,204.843981,308.871595,348.542928,327.850666,257.529371,172.457550,119.872896,54.058245,86.993407,157.634843,240.269939,303.072195,388.615253,337.388841,259.010399,185.393348,154.644170,148.271740,161.659247,213.815791,266.503854,330.148617,404.637737
75,707.112399,655.284678,625.628786,573.199482,574.577400,540.048627,554.669578,565.247555,559.969173,566.761343,627.947770,611.773955,521.936485,523.929919,490.245742,473.943401,440.072393,482.992072,496.639036,527.186516,598.306150,511.039401,457.822791,453.674122,413.140983,393.460870,374.052152,396.741252,416.062066,470.668888,528.028237,451.781960,396.831388,365.595769,323.243283,307.347597,302.914952,345.530684,363.342820,441.635592,457.018845,412.705242,343.944660,317.233052,285.175604,250.572897,220.510298,252.838741,309.561368,381.381261,427.867723,333.338251,304.295984,256.318017,209.850653,187.170694,188.029068,246.145272,256.823574,362.320279,402.210835,346.749036,242.502414,205.629225,126.475641,76.138068,106.058388,190.707146,229.361445,314.639257,361.446223,294.667797,222.541987,156.922027,70.764975,0.000000,75.895000,134.189392,238.911106,277.907535,396.234228,324.792885,241.146538,179.892778,92.949837,46.456842,97.550038,171.303645,234.595833,318.197290,403.064965,320.742148,240.275011,197.953070,148.131398,137.740512,159.264640,205.236340,267.218126,337.921009
76,716.808742,662.560147,621.226161,561.684825,555.182821,511.010667,515.974548,516.314420,501.811874,505.046422,644.679180,623.085663,524.474425,515.886013,474.066216,441.700543,403.429204,433.230475,440.467822,462.098410,621.643007,526.610232,464.175266,450.542184,396.971713,362.215843,331.944277,342.444887,352.869672,402.419350,557.455600,478.002813,410.567781,375.526850,311.468234,287.218879,258.130768,285.540946,295.226018,369.670096,496.283369,446.488105,371.467421,334.411773,282.196370,230.334236,181.413351,192.166969,236.257017,307.553198,473.442053,378.594329,337.015842,285.698474,213.057237,165.154399,142.508153,176.480917,182.556628,286.425403,459.911052,400.050249,291.645068,252.889475,166.628499,70.105316,56.064962,114.867337,153.828312,241.819450,423.751027,358.916408,285.494663,218.726548,139.765335,75.895000,0.000000,79.816767,173.479637,216.777234,467.564086,397.232886,312.185484,254.991549,168.844789,107.859105,109.171763,136.477520,197.098968,266.227192,476.663094,395.831648,316.140436,273.268405,211.359218,186.694210,167.113579,192.878298,246.049708,302.946974
77,792.844204,737.967487,692.209744,629.489072,618.407615,567.871934,564.388427,553.587589,526.424579,523.522736,722.683383,699.813853,598.785286,585.798045,540.044173,496.999469,455.685384,471.024361,469.376415,474.773220,700.814551,604.620796,540.062460,523.154959,463.917177,419.871590,380.911580,376.782474,372.318786,409.160101,637.203086,557.611659,488.582115,452.879396,382.049571,354.099671,307.327792,313.558456,306.140768,366.183959,575.726927,526.268826,451.236566,413.343794,356.788611,298.906074,240.452462,225.506436,233.433535,298.383659,551.847489,456.881877,416.770848,365.505933,290.530370,235.819173,199.776016,192.229156,179.484751,257.202530,533.984902,475.991983,368.617341,330.169389,244.633894,149.905072,125.863350,99.472493,125.106494,190.459157,494.951123,428.565829,355.968663,289.648595,204.843981,134.189392,79.816767,0.000000,106.323712,143.718343,529.026028,456.870560,374.544296,308.716766,218.933903,142.348503,95.860488,62.999721,118.786161,187.660942,533.364799,447.954988,363.123710,313.180909,228.053799,188.253841,128.468724,130.714580,174.013801,224.125474
78,851.338849,794.884334,737.634364,668.624004,648.443865,587.429179,570.050891,542.656467,498.634881,487.667511,789.171279,761.467266,654.054593,630.342476,577.193420,515.989535,471.240303,463.894745,449.717434,433.256057,773.675777,672.162776,600.819962,575.262276,505.060105,445.837913,395.088267,369.853834,345.289190,363.234876,716.107288,635.146015,557.573010,519.944856,433.449831,399.427253,327.317060,303.157326,273.580217,310.070824,662.927724,610.108601,532.023503,487.749296,418.238806,350.471443,281.793887,234.407529,192.851066,240.605809,643.643802,549.320110,501.945578,449.981368,362.331826,295.811666,244.397617,185.884841,151.898968,178.660008,633.369886,573.054061,464.218869,425.342378,338.857452,238.312606,199.967994,100.239467,85.356855,92.632965,596.847408,531.389429,458.200342,391.467953,308.871595,238.911106,173.479637,106.323712,0.000000,47.306740,634.836944,562.896837,479.993053,415.027840,325.254520,248.368571,193.747448,111.222990,108.585764,110.734010,639.664329,554.211087,469.040945,418.179416,327.558967,282.963079,202.312807,171.018636,176.552090,182.194552
79,898.144786,841.600407,783.237415,713.496477,691.922429,629.130376,608.691407,576.896414,527.629619,513.692505,836.408169,808.511628,700.742955,675.994809,621.985046,557.899122,512.710043,499.900792,482.049373,457.624620,820.972666,719.443682,647.896998,621.777600,550.574489,489.397485,436.848210,406.977246,376.669469,386.857903,763.182506,682.270147,604.879375,567.242441,480.143477,445.708783,370.783175,340.450653,304.716449,330.119704,709.131264,656.715435,578.871239,534.947289,465.466560,397.367126,328.258405,277.391373,224.296245,262.161789,688.980404,594.428517,548.299579,496.360306,409.534395,343.102113,291.298647,227.399502,190.085712,190.987278,676.215180,616.820967,508.363472,469.558898,383.152771,283.412939,246.507347,146.785282,126.823272,95.402925,638.277578,572.137359,499.344095,432.826636,348.542928,277.907535,216.777234,143.718343,47.306740,0.000000,671.829577,599.329068,517.846625,450.128043,360.446183,282.067143,220.752310,129.198867,100.809196,66.304278,674.553763,587.582202,501.106670,448.346379,352.210227,304.829922,216.492277,173.565336,161.468074,146.877053
80,640.892517,612.682199,648.354298,642.152833,679.078202,694.419918,747.285028,799.896219,835.396526,857.557946,542.133554,558.892263,539.609929,590.286010,602.400204,656.729370,648.332238,733.447737,771.028549,836.956467,484.350852,467.870065,481.215836,521.705053,550.738695,594.576831,618.997462,679.282843,728.934974,799.659113,402.720966,378.194617,415.271891,418.916917,483.904462,503.841982,576.673842,656.866836,701.462636,790.790953,304.632646,319.211695,332.162679,372.348783,438.041735,477.119483,509.927416,583.991746,673.921525,744.083456,251.596491,237.314168,302.233090,317.327135,401.626149,457.364266,505.375990,603.340256,629.282032,745.047658,153.403216,185.593960,239.276769,264.857715,329.480665,420.345200,468.650772,579.066484,619.072200,709.379369,113.114055,131.828426,195.333317,256.140958,327.850666,396.234228,467.564086,529.026028,634.836944,671.829577,0.000000,73.162030,155.393485,223.275305,311.892323,390.835288,459.044682,552.441085,610.529548,703.917873,44.978251,108.200495,189.033842,245.913001,353.880539,402.890909,494.240643,554.592491,616.971643,700.563895
81,649.589745,615.776021,639.765723,624.707227,656.295662,663.327552,710.926205,757.479453,786.729291,806.590435,551.687542,562.209544,527.967127,571.513697,575.811439,619.840627,607.058592,687.326855,721.677564,782.632412,497.630966,464.952077,465.452006,499.616615,517.668517,552.803659,571.181457,627.139520,672.906984,741.819550,414.286567,375.824208,395.941701,392.958453,443.597095,459.008060,523.424250,600.008874,641.192982,729.535879,315.140349,315.827941,310.666657,341.557252,395.916701,426.449417,452.379659,523.031100,609.301184,680.229763,262.619926,221.021727,273.950107,277.725429,350.438387,399.843159,444.230884,539.105227,563.036470,677.560205,172.672739,177.592103,195.878637,213.554161,267.361605,353.240778,401.514438,509.872975,549.754062,638.833185,118.164192,94.500473,137.933124,191.625335,257.529371,324.792885,397.232886,456.870560,562.896837,599.329068,73.162030,0.000000,86.272405,150.161984,239.077006,317.954535,385.902177,479.368177,537.367689,630.830139,81.973774,56.199675,119.577726,175.224934,282.287343,330.726484,421.412496,481.720493,544.305314,627.684930
82,631.428703,591.680660,602.066207,577.566882,603.124539,601.695522,643.906274,684.840681,709.002233,727.152929,536.394738,539.407885,488.877173,523.757680,519.721112,553.033923,536.320906,611.949047,643.647381,701.024125,488.094894,437.425552,423.265046,449.621174,455.793684,482.086004,495.062289,547.408167,590.474800,658.245075,405.517912,352.359229,351.925147,341.547964,375.674205,386.520178,443.356858,517.251445,556.556581,644.399736,310.402111,294.624863,268.214437,286.630184,327.080227,349.156676,369.705227,438.257343,523.226129,594.295759,262.881781,193.397322,225.817084,215.687672,273.716414,317.473164,359.539636,453.144408,476.771805,591.351877,195.005385,168.016841,135.748949,141.337755,182.966361,266.969088,315.246781,424.112452,464.061741,553.993666,141.628705,78.346552,65.198855,106.510543,172.457550,241.146538,312.185484,374.544296,479.993053,517.846625,155.393485,86.272405,0.000000,78.815070,160.411143,238.971996,309.472866,401.307316,461.235513,552.591234,167.919353,105.455902,90.800029,127.641970,222.313905,266.263906,351.118599,410.569896,474.332500,555.753473
83,685.534897,642.115576,641.567080,608.490895,627.218470,615.442184,649.450737,680.722337,694.632628,708.683441,593.365421,591.408016,528.926267,554.929106,541.784279,560.193903,537.484410,603.510666,629.239307,677.049400,549.059888,487.766139,461.967286,479.996550,471.917953,484.313610,486.905501,530.130384,565.038444,628.258355,468.150165,407.544245,391.070253,373.734409,385.346739,388.111648,427.030380,491.659694,523.117444,607.657686,376.990518,353.066190,312.452041,317.504194,337.200281,342.296246,347.366530,405.749576,480.346558,552.373685,332.797981,253.212351,267.651609,242.939870,271.706106,297.945186,329.145016,412.361513,430.354810,540.452822,272.351784,238.205384,175.679267,162.946273,163.998665,223.189387,269.537593,369.651024,408.819618,494.196225,220.044060,154.599184,109.448451,98.081460,119.872896,179.892778,254.991549,308.716766,415.027840,450.128043,223.275305,150.161984,78.815070,0.000000,89.810551,168.188233,235.785987,329.214080,387.391231,480.669108,224.659042,140.872799,67.091621,62.466423,143.848340,187.495804,273.789929,333.688989,397.070785,479.381648
84,706.393436,658.433351,643.431308,600.344956,610.591612,587.249849,611.735523,632.560180,636.382078,646.537694,619.765883,610.758739,533.860019,548.257198,524.667226,525.918505,497.308616,552.187291,571.751829,610.370009,582.203171,507.159284,467.174419,474.457285,450.036954,446.675701,438.291993,471.512789,498.368567,557.005515,505.497610,435.965077,399.622109,374.757853,359.751878,353.403618,371.869689,426.033745,450.214438,531.298898,422.886352,388.045495,331.618499,320.483877,314.910631,300.774871,289.157035,335.745635,400.679414,472.716045,385.433719,295.684416,287.527882,248.916982,241.100068,245.506459,263.652908,335.205765,348.753804,455.269756,341.501722,295.387025,205.937687,177.449159,131.569230,150.297014,192.052408,283.626735,322.091840,405.335614,294.084172,226.150193,161.522384,109.155036,54.058245,92.949837,168.844789,218.933903,325.254520,360.446183,311.892323,239.077006,160.411143,89.810551,0.000000,78.972038,149.133983,241.099822,300.835246,392.532501,314.467591,229.533873,147.410425,106.799036,98.853600,123.212221,194.621090,252.561102,316.760815,396.554429
85,745.154907,694.285535,668.024536,617.237386,619.881096,586.306713,601.092035,610.862652,603.625966,609.210705,663.622254,649.539956,562.817644,567.392150,535.233193,520.362391,486.514825,528.415992,540.780938,568.101096,631.310290,547.686003,497.879244,496.283097,458.303415,439.883184,420.210365,441.190213,457.741808,509.691047,558.515440,484.353111,434.890483,405.169364,368.094386,353.255155,348.708526,388.290787,402.358617,477.511752,482.619035,441.861241,377.015701,354.872994,328.741380,296.670984,266.582654,295.046751,343.913626,414.895301,449.662383,356.619526,335.458836,290.030831,253.039451,233.562612,233.211605,283.923712,289.859564,388.747965,414.457022,363.725970,265.080073,230.828158,160.320160,122.547416,148.776144,217.746233,253.989106,331.585162,369.463123,301.574379,233.034991,172.000229,86.993407,46.456842,107.859105,142.348503,248.368571,282.067143,390.835288,317.954535,238.971996,168.188233,78.972038,0.000000,72.484855,162.336572,222.895188,313.665052,392.486631,305.984587,220.775232,171.727151,104.660042,91.369595,126.838824,180.274430,244.288454,321.146171
86,803.651188,751.301118,718.117253,662.513154,659.643377,618.559144,625.066095,624.716933,606.674575,607.369627,725.319187,708.497572,616.546947,614.715744,576.944876,549.852249,512.238699,541.600781,546.646388,561.420938,695.832036,608.225335,553.299638,546.227694,499.575004,469.963695,441.100745,449.836903,455.022745,498.142104,625.132891,549.246287,493.613301,461.609742,411.449726,390.937774,367.302387,390.711312,392.669546,458.515110,552.155866,509.347534,441.429734,414.284437,376.894584,333.573785,289.867110,298.201275,324.510497,391.847156,520.683423,427.002975,401.422330,353.823330,302.922790,268.126664,251.522688,274.804645,269.732972,353.061596,486.941483,435.800152,335.524000,300.087672,223.804616,158.796801,164.207874,190.734749,220.289738,283.314700,441.744630,373.813218,305.517833,243.957262,157.634843,97.550038,109.171763,95.860488,193.747448,220.752310,459.044682,385.902177,309.472866,235.785987,149.133983,72.484855,0.000000,94.227532,151.824071,245.177484,457.711830,369.096301,281.663409,227.850303,133.935159,92.397737,62.864371,109.041130,172.513774,248.671693
87,853.073709,798.594574,754.520440,692.300619,681.402036,630.430387,625.493296,611.707778,580.091966,574.596717,781.073716,759.507358,659.954044,648.296182,602.979810,559.425681,517.726480,529.645013,525.062529,523.588916,757.182718,663.017404,600.347623,584.951161,526.759730,482.634767,442.580425,434.941023,425.278451,455.862977,691.283135,612.633302,546.992589,511.999891,444.288103,416.883379,369.311815,370.398659,356.625045,408.195773,625.519255,578.362496,505.387540,470.416028,417.686490,361.410597,303.445876,285.165347,279.739403,338.869199,598.411907,503.594457,468.887827,418.513944,349.518352,297.779562,262.769112,247.867597,228.474945,286.002216,572.677617,518.036026,413.342956,375.860502,292.866499,205.311761,187.197868,151.092683,165.697400,203.855838,529.965252,462.376188,391.865943,327.466767,240.269939,171.303645,136.477520,62.999721,111.222990,129.198867,552.441085,479.368177,401.307316,329.214080,241.099822,162.336572,94.227532,0.000000,63.450021,151.490897,551.850219,463.323829,375.844981,321.645205,223.175236,175.658951,91.092657,71.374132,111.234589,168.516299
88,911.538606,856.540555,809.039693,744.641888,730.605182,675.647079,665.220134,644.278740,604.724150,595.164102,841.343500,818.593023,717.102712,702.234988,654.362935,604.189081,561.025797,563.778951,553.594622,541.324951,818.724623,723.270164,658.770238,640.937359,579.114421,529.596329,484.998002,468.947068,450.429791,471.543301,753.739642,674.736264,607.216921,571.636595,499.314848,469.855755,413.353634,402.771366,379.356351,418.645966,688.820122,641.299823,567.754775,531.495948,475.353490,415.762934,353.900508,324.374035,299.217348,349.191483,661.861674,567.042955,531.773806,481.159552,409.235383,353.757131,313.538604,281.132504,253.622103,285.168303,635.347618,581.236506,476.773986,439.310523,356.175963,266.831052,244.502859,184.918848,186.438523,192.783901,591.903834,524.146310,454.258992,390.337871,303.072195,234.595833,197.098968,118.786161,108.585764,100.809196,610.529548,537.367689,461.235513,387.391231,300.835246,222.895188,151.824071,63.450021,0.000000,97.114253,607.787304,518.241376,430.182250,374.515401,270.926183,220.819673,126.408920,74.665551,68.632017,105.907978
89,961.389937,905.083763,848.363688,779.154340,758.094025,695.426891,674.455097,640.959203,588.852247,572.997420,897.733276,870.978873,764.314101,741.074055,687.681552,624.202750,579.000446,564.831964,545.307708,516.007817,880.390375,780.311798,710.277735,685.719603,615.774242,555.532274,503.151640,472.419601,439.736525,445.138682,820.328615,739.849943,665.108603,627.898135,543.760293,510.064568,436.917095,406.035703,367.985787,386.351154,762.340647,711.595946,634.997275,593.332455,527.104900,460.525089,392.367248,343.586432,288.240836,320.340081,739.411503,644.469364,602.427150,550.739397,468.234013,404.240118,354.540623,293.701225,256.162967,244.507702,720.260661,663.279785,556.236357,517.825414,432.226383,335.447662,302.935152,210.907791,193.063465,149.293982,679.336377,612.114755,540.615180,475.092377,388.615253,318.197290,266.227192,187.660942,110.734010,66.304278,703.917873,630.830139,552.591234,480.669108,392.532501,313.665052,245.177484,151.490897,97.114253,0.000000,702.783495,613.747679,525.893326,470.711653,367.937479,317.920886,223.420412,168.684794,132.584216,88.448139
90,685.841692,657.373143,691.764554,683.864700,719.503137,732.292147,783.224995,833.191432,865.387370,886.162128,587.085579,603.571961,582.383945,631.625760,641.631531,692.358169,682.030555,764.800381,800.577432,863.308410,529.327492,511.875628,523.065718,562.096382,587.703197,627.973535,649.310734,707.031978,754.001565,823.337581,447.680681,422.120069,456.132977,457.960274,517.785183,535.593598,603.610642,681.270135,723.049397,811.480983,349.504130,362.850824,372.157417,409.660614,470.978568,505.575764,533.707804,604.930039,691.135948,762.139258,296.415890,278.022341,340.045031,350.955871,429.620417,481.119486,526.126459,621.001103,644.558590,758.590849,198.322221,227.568568,270.641361,292.276585,349.264257,434.667684,482.877387,590.078467,629.825496,717.671459,156.067659,163.706865,218.404137,273.598877,337.388841,403.064965,476.663094,533.364799,639.664329,674.553763,44.978251,81.973774,167.919353,224.659042,314.467591,392.486631,457.711830,551.850219,607.787304,702.783495,0.000000,90.794671,178.602771,235.707423,343.962101,394.202212,487.836358,548.201397,609.220957,693.784310
91,704.497039,669.710588,690.568948,672.322472,701.432291,704.062452,748.186896,790.216524,814.114172,831.734463,606.847609,616.291124,578.136690,618.791032,619.426901,657.183215,641.395967,717.387237,748.714192,804.436572,553.308996,517.918419,514.462122,545.825404,558.051153,587.124210,600.474937,651.996454,693.344200,759.774388,469.911336,429.308552,444.063210,438.206722,479.925867,491.773667,547.920150,619.934056,656.566387,743.082740,370.879959,369.447201,358.824431,384.982391,431.495551,454.516648,472.810265,538.326508,618.346889,690.121919,318.548206,272.429837,319.738515,317.117942,379.159309,420.996976,460.089186,549.309033,569.507090,680.872098,228.738790,231.814262,235.305713,245.941622,285.259754,360.450643,407.886619,510.399650,549.652245,634.776194,174.360889,143.884272,168.848160,208.899572,259.010399,320.742148,395.831648,447.954988,554.211087,587.582202,108.200495,56.199675,105.455902,140.872799,229.533873,305.984587,369.096301,463.323829,518.241376,613.747679,90.794671,0.000000,88.188947,145.033709,253.188152,303.495458,397.397760,457.714464,518.513263,603.165139
92,722.099894,681.866786,689.333805,661.252786,683.407860,675.821511,712.488365,746.045966,761.369282,775.689712,627.190258,629.801323,576.149162,607.448716,598.700782,622.610665,601.469158,669.479692,695.944150,744.130560,578.730644,527.448659,509.884936,532.741551,531.064647,547.914498,552.673477,596.998914,632.107051,695.062849,496.001417,442.979687,438.471709,425.095481,446.434977,451.570640,493.728989,558.739267,589.664808,673.628584,400.158389,385.411483,356.161808,369.219517,397.881523,407.457385,414.371525,472.537822,545.265394,617.358880,351.463985,284.166587,312.627816,295.737109,335.420232,364.695747,396.161027,477.952808,494.454501,602.528449,275.744244,257.235105,220.467362,216.681780,229.926255,289.116546,334.700162,430.981842,469.501719,551.698387,219.926621,165.092667,148.742667,159.612544,185.393348,240.275011,316.140436,363.123710,469.040945,501.106670,189.033842,119.577726,90.800029,67.091621,147.410425,220.775232,281.663409,375.844981,430.182250,525.893326,178.602771,88.188947,0.000000,57.313376,165.751386,215.707165,309.268020,369.614462,430.690467,515.186351
93,747.582556,704.464673,703.752857,669.654895,687.020176,672.496079,703.546624,730.612352,739.252897,750.882304,654.951724,653.627901,591.214797,616.213117,601.329844,615.271204,590.409574,651.743618,674.213052,716.032211,609.739690,550.062388,524.215813,541.297533,530.231371,538.005734,536.130744,574.254484,603.914735,663.530322,528.260842,469.238879,453.409710,435.524676,442.359065,442.389585,472.783956,531.178355,556.878559,638.066845,435.482581,414.066980,374.900589,379.316468,394.783779,393.806873,391.065954,441.828061,507.101518,579.065867,389.505295,313.554403,330.114571,304.707191,326.361133,344.305837,368.265954,441.986098,454.729495,558.890544,321.635940,294.499398,238.061536,224.855048,215.790353,256.317865,298.844074,387.173587,424.619154,503.156650,266.912260,205.967713,170.547895,157.746502,154.644170,197.953070,273.268405,313.180909,418.179416,448.346379,245.913001,175.224934,127.641970,62.466423,106.799036,171.727151,227.850303,321.645205,374.515401,470.711653,235.707423,145.033709,57.313376,0.000000,108.438304,158.495815,252.483575,312.743550,373.513536,458.131504
94,804.454447,756.948305,742.070126,697.856594,706.222243,679.090500,698.852726,712.768304,707.871342,713.832221,716.797555,708.914331,632.693049,646.115132,620.504881,615.480379,584.051104,630.768098,644.715719,672.684234,677.535505,605.160740,566.025983,572.632418,544.968614,535.356862,520.465530,544.865719,562.401580,613.763805,599.321498,532.102231,498.389613,473.576559,454.336089,444.719531,450.346060,492.828636,506.519365,580.005785,513.016462,482.155110,429.124081,419.331515,410.905325,389.910371,367.526707,399.659042,445.871494,515.972205,471.997621,386.400397,384.646301,347.501288,335.950752,329.977038,336.099499,387.836594,391.303754,483.858267,416.100373,378.714041,299.540973,274.181239,228.985760,222.787860,253.160986,315.971242,349.442010,417.157635,363.834697,298.299227,245.169666,203.968860,148.271740,148.131398,211.359218,228.053799,327.558967,352.210227,353.880539,282.287343,222.313905,143.848340,98.853600,104.660042,133.935159,223.175236,270.926183,367.937479,343.962101,253.188152,165.751386,108.438304,0.000000,50.792213,146.070060,205.728369,265.450861,350.357879
95,825.757241,776.428995,754.990082,706.374837,710.469891,677.668457,691.967481,699.596442,688.378677,691.642043,740.933246,730.009770,647.943225,655.871504,625.523732,611.681125,577.512238,616.818609,626.606968,647.824480,704.715901,626.952470,582.103066,583.817304,548.820101,531.197467,510.342821,527.843756,539.360958,586.321329,628.550086,558.146058,516.761014,489.197837,458.382629,444.453025,438.129531,472.165486,479.829657,548.904086,545.913319,511.096562,452.692482,436.821083,417.801068,387.986003,356.703148,378.725992,414.599607,483.016436,507.508958,418.718749,409.197006,367.937557,342.018442,324.907594,321.921240,361.072353,359.735086,445.456365,457.530677,415.974135,329.146612,299.866421,242.163181,213.598443,235.360191,281.789219,312.500328,374.052236,406.787825,340.019941,281.554536,232.363531,161.659247,137.740512,186.694210,188.253841,282.963079,304.829922,402.890909,330.726484,266.263906,187.495804,123.212221,91.369595,92.397737,175.658951,220.819673,317.920886,394.202212,303.495458,215.707165,158.495815,50.792213,0.000000,95.371394,154.937337,215.020493,299.753205
96,866.161077,813.981133,780.891737,724.833369,721.013199,678.118740,681.876712,677.324848,653.916325,651.808321,787.151362,770.915278,679.400587,677.301051,638.784244,608.766435,570.075504,594.326851,595.784574,603.240254,756.664894,670.303855,616.069618,609.031166,561.442251,529.328688,497.609482,501.127118,500.283069,537.412000,684.847187,609.855538,555.985645,524.262371,473.764040,452.399566,423.552159,439.578085,434.593237,493.048863,609.428352,568.448150,502.182249,476.477344,439.677739,395.098617,348.471818,348.976038,361.372300,424.443628,575.857895,483.252591,461.405018,414.731953,365.786202,329.581220,309.161050,319.723171,307.798574,375.751098,536.114340,488.408952,391.750184,357.661263,284.526198,221.337021,223.114862,227.858623,250.107706,294.945550,488.304395,420.481870,355.617589,297.563864,213.815791,159.264640,167.113579,128.468724,202.312807,216.492277,494.240643,421.412496,351.118599,273.789929,194.621090,126.838824,62.864371,91.092657,126.408920,223.420412,487.836358,397.397760,309.268020,252.483575,146.070060,95.371394,0.000000,60.413951,123.284858,206.343799
97,906.357241,852.969986,814.031117,754.328940,746.134394,697.764365,695.097839,682.805968,651.375578,645.484344,830.505201,811.772315,716.075892,708.762850,666.137776,627.133590,586.198739,600.595380,596.432892,593.985382,802.821145,712.881190,654.483593,643.075026,589.283987,549.369731,511.590519,505.990088,496.534616,525.756078,733.242872,656.621965,597.457902,564.074387,504.343132,479.345278,437.918625,441.661212,427.587970,476.609724,661.163566,617.877450,548.771506,518.979450,474.196239,422.831779,368.864710,355.624099,350.017884,407.038758,629.597720,536.027160,509.520225,461.136881,402.762067,357.916819,328.355524,319.188248,299.463420,349.553888,593.489332,543.954417,444.530484,409.110255,331.672983,256.488333,247.584063,222.464707,235.569177,261.278139,546.643185,478.710825,412.373914,352.274655,266.503854,205.236340,192.878298,130.714580,171.018636,173.565336,554.592491,481.720493,410.569896,333.688989,252.561102,180.274430,109.041130,71.374132,74.665551,168.684794,548.201397,457.714464,369.614462,312.743550,205.728369,154.937337,60.413951,0.000000,64.257922,145.971510
98,962.683546,908.586627,865.688624,803.489111,791.981636,739.442201,731.363743,712.203678,673.347488,663.719904,888.909644,868.665201,770.442583,759.519703,714.033700,668.170668,625.672048,631.361152,621.992929,609.706503,862.870603,771.002658,710.159578,695.884656,637.926493,592.315351,549.947491,536.465473,519.008159,539.777561,794.535311,717.178280,655.181053,620.903947,555.453380,528.082555,477.471683,470.518466,447.981842,486.215278,724.010878,679.781614,609.421240,577.530845,528.130348,472.641499,414.120517,390.212312,367.842245,416.927087,693.171303,599.342330,570.982539,521.904087,458.697040,408.882999,373.465598,348.427931,322.011172,350.756778,657.746913,608.014356,507.927392,472.111670,393.229931,313.033408,298.189529,251.529085,254.952570,256.423163,610.827339,542.907903,476.614508,416.253659,330.148617,267.218126,246.049708,174.013801,176.552090,161.468074,616.971643,544.305314,474.332500,397.070785,316.760815,244.288454,172.513774,111.234589,68.632017,132.584216,609.220957,518.513263,430.690467,373.513536,265.450861,215.020493,123.284858,64.257922,0.000000,85.333533
99,1015.925795,960.602314,910.458324,844.247643,827.279128,768.515016,752.245235,723.226806,674.386829,659.749585,946.782744,923.410793,820.707343,803.332458,753.330540,696.983811,652.624398,645.416135,628.798965,603.162470,924.589939,828.728633,763.276252,743.783863,679.176127,625.024016,576.382240,551.745344,523.492565,532.293220,859.585877,780.640087,712.698466,676.870267,601.749293,570.837348,507.093351,485.052172,451.525285,474.129044,793.820014,746.877145,673.618036,637.287079,579.610334,518.005061,453.680150,415.198178,370.970424,407.410263,765.784678,671.177588,637.393335,586.924001,514.621469,457.321499,413.945087,367.794153,333.818527,332.622215,735.572360,683.397989,580.417911,543.411252,461.217876,372.735068,349.238659,276.783890,267.545612,236.938196,690.223156,622.260913,554.144119,491.734782,404.637737,337.921009,302.946974,224.125474,182.194552,146.877053,700.563895,627.684930,555.753473,479.381648,396.554429,321.146171,248.671693,168.516299,105.907978,88.448139,693.784310,603.165139,515.186351,458.131504,350.357879,299.753205,206.343799,145.971510,85.333533,0.000000
