source_id,target_id,distance
75,77,134.189392
75,78,238.911106
75,79,277.907535
75,80,396.234228
75,81,324.792885
75,82,241.146538
75,83,179.892778
75,84,92.949837
75,85,46.456842
75,86,97.550038
75,87,171.303645
75,88,234.595833
75,89,318.197290
75,90,403.064965
75,91,320.742148
75,92,240.275011
75,93,197.953070
75,94,148.131398
75,95,137.740512
75,96,159.264640
75,97,205.236340
75,98,267.218126
75,99,337.921009
76,77,79.816767
76,78,173.479637
76,79,216.777234
76,80,467.564086
76,81,397.232886
76,82,312.185484
76,83,254.991549
76,84,168.844789
76,85,107.859105
76,86,109.171763
76,87,136.477520
76,88,197.098968
76,89,266.227192
76,90,476.663094
76,91,395.831648
76,92,316.140436
76,93,273.268405
76,94,211.359218
76,95,186.694210
76,96,167.113579
76,97,192.878298
76,98,246.049708
76,99,302.946974
77,78,106.323712
77,79,143.718343
77,80,529.026028
77,81,456.870560
77,82,374.544296
77,83,308.716766
77,84,218.933903
77,85,142.348503
77,86,95.860488
77,87,62.999721
77,88,118.786161
77,89,187.660942
77,90,533.364799
77,91,447.954988
77,92,363.123710
77,93,313.180909
77,94,228.053799
77,95,188.253841
77,96,128.468724
77,97,130.714580
77,98,174.013801
77,99,224.125474
78,79,47.306740
78,80,634.836944
78,81,562.896837
78,82,479.993053
78,83,415.027840
78,84,325.254520
78,85,248.368571
78,86,193.747448
78,87,111.222990
78,88,108.585764
78,89,110.734010
78,90,639.664329
78,91,554.211087
78,92,469.040945
78,93,418.179416
78,94,327.558967
78,95,282.963079
78,96,202.312807
78,97,171.018636
78,98,176.552090
78,99,182.194552
79,80,671.829577
79,81,599.329068
79,82,517.846625
79,83,450.128043
79,84,360.446183
79,85,282.067143
79,86,220.752310
79,87,129.198867
79,88,100.809196
79,89,66.304278
79,90,674.553763
79,91,587.582202
79,92,501.106670
79,93,448.346379
79,94,352.210227
79,95,304.829922
79,96,216.492277
79,97,173.565336
79,98,161.468074
79,99,146.877053
80,81,73.162030
80,82,155.393485
80,83,223.275305
80,84,311.892323
80,85,390.835288
80,86,459.044682
80,87,552.441085
80,88,610.529548
80,89,703.917873
80,90,44.978251
80,91,108.200495
80,92,189.033842
80,93,245.913001
80,94,353.880539
80,95,402.890909
80,96,494.240643
80,97,554.592491
80,98,616.971643
80,99,700.563895
81,82,86.272405
81,83,150.161984
81,84,239.077006
81,85,317.954535
81,86,385.902177
81,87,479.368177
81,88,537.367689
81,89,630.830139
81,90,81.973774
81,91,56.199675
81,92,119.577726
81,93,175.224934
81,94,282.287343
81,95,330.726484
81,96,421.412496
81,97,481.720493
81,98,544.305314
81,99,627.684930
82,83,78.815070
82,84,160.411143
82,85,238.971996
82,86,309.472866
82,87,401.307316
82,88,461.235513
82,89,552.591234
82,90,167.919353
82,91,105.455902
82,92,90.800029
82,93,127.641970
82,94,222.313905
82,95,266.263906
82,96,351.118599
82,97,410.569896
82,98,474.332500
82,99,555.753473
83,84,89.810551
83,85,168.188233
83,86,235.785987
83,87,329.214080
83,88,387.391231
83,89,480.669108
83,90,224.659042
83,91,140.872799
83,92,67.091621
83,93,62.466423
83,94,143.848340
83,95,187.495804
83,96,273.789929
83,97,333.688989
83,98,397.070785
83,99,479.381648
84,85,78.972038
84,86,149.133983
84,87,241.099822
84,88,300.835246
84,89,392.532501
84,90,314.467591
84,91,229.533873
84,92,147.410425
84,93,106.799036
84,94,98.853600
84,95,123.212221
84,96,194.621090
84,97,252.561102
84,98,316.760815
84,99,396.554429
85,86,72.484855
85,87,162.336572
85,88,222.895188
85,89,313.665052
85,90,392.486631
85,91,305.984587
85,92,220.775232
85,93,171.727151
85,94,104.660042
85,95,91.369595
85,96,126.838824
85,97,180.274430
85,98,244.288454
85,99,321.146171
86,87,94.227532
86,88,151.824071
86,89,245.177484
86,90,457.711830
86,91,369.096301
86,92,281.663409
86,93,227.850303
86,94,133.935159
86,95,92.397737
86,96,62.864371
86,97,109.041130
86,98,172.513774
86,99,248.671693
87,88,63.450021
87,89,151.490897
87,90,551.850219
87,91,463.323829
87,92,375.844981
87,93,321.645205
87,94,223.175236
87,95,175.658951
87,96,91.092657
87,97,71.374132
87,98,111.234589
87,99,168.516299
88,89,97.114253
88,90,607.787304
88,91,518.241376
88,92,430.182250
88,93,374.515401
88,94,270.926183
88,95,220.819673
88,96,126.408920
88,97,74.665551
88,98,68.632017
88,99,105.907978
89,90,702.783495
89,91,613.747679
89,92,525.893326
89,93,470.711653
89,94,367.937479
89,95,317.920886
89,96,223.420412
89,97,168.684794
89,98,132.584216
89,99,88.448139
90,91,90.794671
90,92,178.602771
90,93,235.707423
90,94,343.962101
90,95,394.202212
90,96,487.836358
90,97,548.201397
90,98,609.220957
90,99,693.784310
91,92,88.188947
91,93,145.033709
91,94,253.188152
91,95,303.495458
91,96,397.397760
91,97,457.714464
91,98,518.513263
91,99,603.165139
92,93,57.313376
92,94,165.751386
92,95,215.707165
92,96,309.268020
92,97,369.614462
92,98,430.690467
92,99,515.186351
93,94,108.438304
93,95,158.495815
93,96,252.483575
93,97,312.743550
93,98,373.513536
93,99,458.131504
94,95,50.792213
94,96,146.070060
94,97,205.728369
94,98,265.450861
94,99,350.357879
95,96,95.371394
95,97,154.937337
95,98,215.020493
95,99,299.753205
96,97,60.413951
96,98,123.284858
96,99,206.343799
97,98,64.257922
97,99,145.971510
98,99,85.333533
